branch,receipt_id,line_no,sale_dt,product_id,size,qty,unit_price,member_id,payment
thaphae,TP-F4D624,1,2026-02-25 13:43:00,P14,,1.0,85.0,M0202,qr
thaphae,TP-678C92,1,2026-02-25 13:46:00,P11,M,1.0,60.0,,cash
thaphae,TP-678C92,2,2026-02-25 13:46:00,P07,M,1.0,55.0,,cash
thaphae,TP-04E89C,1,2026-02-25 13:51:00,P06,S,1.0,65.0,M0181,cash
thaphae,TP-04E89C,2,2026-02-25 13:51:00,P07,M,1.0,55.0,M0181,cash
thaphae,TP-A4A529,1,2026-02-25 14:39:00,P09,M,1.0,50.0,,card
thaphae,TP-A4A529,2,2026-02-25 14:39:00,P05,M,1.0,70.0,,card
thaphae,TP-11620F,1,2026-02-25 15:22:00,P07,L,2.0,65.0,M0251,card
thaphae,TP-B08259,1,2026-02-25 15:54:00,P13,,1.0,50.0,,cash
thaphae,TP-516AB5,1,2026-02-25 15:56:00,P04,M,1.0,65.0,,qr
thaphae,TP-65C79F,1,2026-02-25 16:19:00,P09,M,1.0,50.0,,cash
thaphae,TP-F9625D,1,2026-02-25 16:49:00,P06,S,1.0,65.0,,cash
thaphae,TP-96C71B,1,2026-02-25 17:46:00,P03,S,1.0,55.0,,card
thaphae,TP-4C828F,1,2026-02-25 17:46:00,P05,L,1.0,80.0,M0593,qr
thaphae,TP-4C828F,2,2026-02-25 17:46:00,P14,,1.0,85.0,M0593,qr
thaphae,TP-FC0449,1,2026-02-26 07:18:00,P10,S,1.0,50.0,,qr
thaphae,TP-C784A4,1,2026-02-26 07:33:00,P12,,1.0,55.0,,qr
thaphae,TP-465E0C,1,2026-02-26 09:13:00,P11,M,1.0,60.0,,cash
thaphae,TP-B6EDEC,1,2026-02-26 09:29:00,P04,M,1.0,65.0,,cash
thaphae,TP-2BFB2E,1,2026-02-26 09:59:00,P08,M,1.0,70.0,,card
thaphae,TP-109139,1,2026-02-26 10:29:00,P09,L,1.0,60.0,,cash
thaphae,TP-109139,2,2026-02-26 10:29:00,P13,,1.0,50.0,,cash
thaphae,TP-C1C8DB,1,2026-02-26 11:00:00,P04,L,1.0,75.0,,qr
thaphae,TP-C6CDDF,1,2026-02-26 11:33:00,P02,S,1.0,45.0,,cash
thaphae,TP-C6CDDF,2,2026-02-26 11:33:00,P12,,1.0,55.0,,cash
thaphae,TP-169760,1,2026-02-26 11:37:00,P09,M,3.0,50.0,,qr
thaphae,TP-AD37CF,1,2026-02-26 11:38:00,P03,M,1.0,65.0,,card
thaphae,TP-AD37CF,2,2026-02-26 11:38:00,P14,,1.0,85.0,,card
thaphae,TP-AD37CF,3,2026-02-26 11:38:00,P05,L,1.0,80.0,,card
thaphae,TP-65D79C,1,2026-02-26 12:20:00,P10,L,1.0,70.0,M0167,card
thaphae,TP-D83A4B,1,2026-02-26 12:45:00,P07,M,1.0,55.0,,cash
thaphae,TP-D83A4B,2,2026-02-26 12:45:00,P13,,1.0,50.0,,cash
thaphae,TP-92002C,1,2026-02-26 14:48:00,P02,S,1.0,45.0,M0153,card
thaphae,TP-92002C,2,2026-02-26 14:48:00,P12,,1.0,55.0,M0153,card
thaphae,TP-257C1C,1,2026-02-26 14:50:00,P12,,1.0,55.0,,qr
thaphae,TP-84357C,1,2026-02-26 14:53:00,P10,M,1.0,60.0,M0279,card
thaphae,TP-A6D96C,1,2026-02-26 15:24:00,P05,S,2.0,60.0,,cash
thaphae,TP-E2B5C5,1,2026-02-26 15:41:00,P11,M,1.0,60.0,,qr
thaphae,TP-2E3FD2,1,2026-02-26 15:44:00,P09,M,1.0,50.0,,cash
thaphae,TP-2E3FD2,2,2026-02-26 15:44:00,P13,,1.0,50.0,,cash
thaphae,TP-DB0FED,1,2026-02-26 16:15:00,P07,M,2.0,55.0,,card
thaphae,TP-103E9C,1,2026-02-26 18:25:00,P13,,1.0,50.0,,card
thaphae,TP-9AF1AA,1,2026-02-26 18:44:00,P04,S,1.0,55.0,,card
thaphae,TP-C3D654,1,2026-02-26 18:45:00,P04,S,1.0,55.0,,cash
thaphae,TP-C3D654,2,2026-02-26 18:45:00,P15,,1.0,75.0,,cash
thaphae,TP-B942D1,1,2026-02-26 18:59:00,P13,,1.0,50.0,,qr
thaphae,TP-FD7382,1,2026-02-27 08:37:00,P02,M,1.0,55.0,,cash
thaphae,TP-76E7FF,1,2026-02-27 08:37:00,P14,,1.0,85.0,,qr
thaphae,TP-1B540F,1,2026-02-27 09:40:00,P08,M,1.0,70.0,,card
thaphae,TP-764196,1,2026-02-27 09:41:00,P12,,1.0,55.0,M0760,qr
thaphae,TP-D9B80A,1,2026-02-27 09:44:00,P02,M,2.0,55.0,M0320,card
thaphae,TP-37E806,1,2026-02-27 09:55:00,P02,L,1.0,65.0,,card
thaphae,TP-F88AF7,1,2026-02-27 09:58:00,P04,L,1.0,75.0,,qr
thaphae,TP-18FB96,1,2026-02-27 10:05:00,P02,S,1.0,45.0,,card
thaphae,TP-18FB96,2,2026-02-27 10:05:00,P12,,1.0,55.0,,card
thaphae,TP-876B38,1,2026-02-27 10:19:00,P01,M,2.0,55.0,,qr
thaphae,TP-993BE3,1,2026-02-27 10:19:00,P01,L,1.0,65.0,,cash
thaphae,TP-A6130D,1,2026-02-27 10:33:00,P02,M,1.0,55.0,,cash
thaphae,TP-A6130D,2,2026-02-27 10:33:00,P12,,1.0,55.0,,cash
thaphae,TP-E15229,1,2026-02-27 10:47:00,P05,M,1.0,70.0,,qr
thaphae,TP-E9A701,1,2026-02-27 12:04:00,P10,L,1.0,70.0,,cash
thaphae,TP-E9A701,2,2026-02-27 12:04:00,P15,,1.0,75.0,,cash
thaphae,TP-9462B4,1,2026-02-27 13:08:00,P09,M,2.0,50.0,,card
thaphae,TP-B3B482,1,2026-02-27 14:32:00,P04,S,2.0,55.0,M0397,cash
thaphae,TP-B3B482,2,2026-02-27 14:32:00,P12,,1.0,55.0,M0397,cash
thaphae,TP-1ED586,1,2026-02-27 15:20:00,P03,L,1.0,75.0,M0189,cash
thaphae,TP-1ED586,2,2026-02-27 15:20:00,P14,,1.0,85.0,M0189,cash
thaphae,TP-2FC953,1,2026-02-27 15:26:00,P15,,1.0,75.0,,cash
thaphae,TP-47881D,1,2026-02-27 16:42:00,P08,M,1.0,70.0,M0144,qr
thaphae,TP-47881D,2,2026-02-27 16:42:00,P15,,1.0,75.0,M0144,qr
thaphae,TP-AD4BE3,1,2026-02-27 16:58:00,P03,L,1.0,75.0,M0751,cash
thaphae,TP-AD4BE3,2,2026-02-27 16:58:00,P14,,1.0,85.0,M0751,cash
thaphae,TP-A32AD0,1,2026-02-27 17:19:00,P02,M,1.0,55.0,M0391,cash
thaphae,TP-A32AD0,2,2026-02-27 17:19:00,P12,,1.0,55.0,M0391,cash
thaphae,TP-B5769D,1,2026-02-27 18:42:00,P13,,2.0,50.0,,card
thaphae,TP-0CBCA5,1,2026-02-27 19:50:00,P10,M,1.0,60.0,,cash
thaphae,TP-0CBCA5,2,2026-02-27 19:50:00,P12,,1.0,55.0,,cash
thaphae,TP-C3D9CD,1,2026-02-28 07:48:00,P04,M,1.0,65.0,,card
thaphae,TP-C3D9CD,2,2026-02-28 07:48:00,P14,,1.0,85.0,,card
thaphae,TP-4C6A7B,1,2026-02-28 09:04:00,P07,L,1.0,65.0,,card
thaphae,TP-4C6A7B,2,2026-02-28 09:04:00,P13,,1.0,50.0,,card
thaphae,TP-4C6A7B,3,2026-02-28 09:04:00,P04,M,1.0,65.0,,card
thaphae,TP-172CD8,1,2026-02-28 09:12:00,P04,S,1.0,55.0,,qr
thaphae,TP-32C501,1,2026-02-28 09:17:00,P03,L,1.0,75.0,,card
thaphae,TP-32C501,2,2026-02-28 09:17:00,P14,,1.0,85.0,,card
thaphae,TP-32C501,3,2026-02-28 09:17:00,P02,S,1.0,45.0,,card
thaphae,TP-987C47,1,2026-02-28 09:29:00,P12,,1.0,55.0,M0771,cash
thaphae,TP-DF9244,1,2026-02-28 10:00:00,P09,M,1.0,50.0,,cash
thaphae,TP-DF9244,2,2026-02-28 10:00:00,P10,M,1.0,60.0,,cash
thaphae,TP-71F1AA,1,2026-02-28 10:03:00,P02,L,1.0,65.0,,cash
thaphae,TP-84C16A,1,2026-02-28 10:09:00,P05,M,2.0,70.0,,cash
thaphae,TP-180210,1,2026-02-28 10:17:00,P07,M,2.0,55.0,,qr
thaphae,TP-177CB1,1,2026-02-28 10:20:00,P04,S,1.0,55.0,M0488,card
thaphae,TP-177CB1,2,2026-02-28 10:20:00,P08,M,1.0,70.0,M0488,card
thaphae,TP-0F1C6C,1,2026-02-28 10:50:00,P07,M,1.0,55.0,,cash
thaphae,TP-0F1C6C,2,2026-02-28 10:50:00,P13,,1.0,50.0,,cash
thaphae,TP-3138E3,1,2026-02-28 10:52:00,P07,M,1.0,55.0,,card
thaphae,TP-30F19A,1,2026-02-28 11:44:00,P03,L,1.0,75.0,,cash
thaphae,TP-58FD36,1,2026-02-28 12:10:00,P03,L,1.0,75.0,,qr
thaphae,TP-58FD36,2,2026-02-28 12:10:00,P14,,1.0,85.0,,qr
thaphae,TP-5166C0,1,2026-02-28 13:02:00,P11,S,1.0,50.0,M0407,cash
thaphae,TP-173021,1,2026-02-28 13:15:00,P01,M,2.0,55.0,,cash
thaphae,TP-13CF26,1,2026-02-28 13:57:00,P07,S,1.0,45.0,,cash
thaphae,TP-13CF26,2,2026-02-28 13:57:00,P14,,1.0,85.0,,cash
thaphae,TP-886D78,1,2026-02-28 14:10:00,P14,,3.0,85.0,M0090,card
thaphae,TP-5F3E7B,1,2026-02-28 14:26:00,P13,,1.0,50.0,,qr
thaphae,TP-5F3E7B,2,2026-02-28 14:26:00,P03,S,1.0,55.0,,qr
thaphae,TP-52E79E,1,2026-02-28 14:48:00,P07,L,1.0,65.0,,card
thaphae,TP-52E79E,2,2026-02-28 14:48:00,P13,,1.0,50.0,,card
thaphae,TP-DB0420,1,2026-02-28 14:50:00,P07,S,1.0,45.0,,card
thaphae,TP-DB0420,2,2026-02-28 14:50:00,P13,,1.0,50.0,,card
thaphae,TP-DB0420,3,2026-02-28 14:50:00,P02,M,1.0,55.0,,card
thaphae,TP-D38A30,1,2026-02-28 14:51:00,P02,M,1.0,55.0,,cash
thaphae,TP-AF02B0,1,2026-02-28 14:52:00,P03,L,1.0,75.0,,card
thaphae,TP-AF02B0,2,2026-02-28 14:52:00,P13,,1.0,50.0,,card
thaphae,TP-59C268,1,2026-02-28 14:59:00,P02,M,3.0,55.0,,cash
thaphae,TP-F0ABD3,1,2026-02-28 15:01:00,P07,S,1.0,45.0,,cash
thaphae,TP-C9DC2B,1,2026-02-28 15:29:00,P10,S,1.0,50.0,,card
thaphae,TP-C9DC2B,2,2026-02-28 15:29:00,P13,,1.0,50.0,,card
thaphae,TP-6BB3DB,1,2026-02-28 15:47:00,P02,L,1.0,65.0,M0747,qr
thaphae,TP-6BB3DB,2,2026-02-28 15:47:00,P12,,1.0,55.0,M0747,qr
thaphae,TP-6BB3DB,3,2026-02-28 15:47:00,P08,S,1.0,60.0,M0747,qr
thaphae,TP-B21DBD,1,2026-02-28 15:58:00,P03,L,1.0,75.0,M0588,cash
thaphae,TP-6F3C15,1,2026-02-28 16:43:00,P15,,1.0,75.0,,qr
thaphae,TP-B4D3DE,1,2026-02-28 16:52:00,P01,L,1.0,65.0,M0425,cash
thaphae,TP-B4D3DE,2,2026-02-28 16:52:00,P12,,1.0,55.0,M0425,cash
thaphae,TP-DEF316,1,2026-02-28 16:57:00,P02,S,1.0,45.0,,cash
thaphae,TP-DEF316,2,2026-02-28 16:57:00,P12,,1.0,55.0,,cash
thaphae,TP-7CDC23,1,2026-02-28 17:14:00,P01,M,1.0,55.0,,card
thaphae,TP-02E4D9,1,2026-02-28 18:31:00,P01,M,1.0,55.0,,qr
thaphae,TP-2B422B,1,2026-02-28 19:13:00,P07,M,1.0,55.0,,cash
thaphae,TP-2DB7BD,1,2026-03-01 07:05:00,P07,M,1.0,55.0,,qr
thaphae,TP-CDC4C0,1,2026-03-01 07:19:00,P05,S,1.0,60.0,,card
thaphae,TP-C49A93,1,2026-03-01 08:02:00,P12,,1.0,55.0,,card
thaphae,TP-273B4A,1,2026-03-01 08:43:00,P01,S,1.0,45.0,,qr
thaphae,TP-8FA59A,1,2026-03-01 09:09:00,P05,M,1.0,70.0,M0048,cash
thaphae,TP-690A07,1,2026-03-01 09:11:00,P02,M,1.0,55.0,,qr
thaphae,TP-A84649,1,2026-03-01 09:39:00,P04,M,1.0,65.0,,card
thaphae,TP-0AE0CE,1,2026-03-01 10:03:00,P12,,1.0,55.0,M0362,card
thaphae,TP-0AE0CE,2,2026-03-01 10:03:00,P09,L,1.0,60.0,M0362,card
thaphae,TP-38DE83,1,2026-03-01 10:06:00,P09,M,2.0,50.0,,cash
thaphae,TP-728FAC,1,2026-03-01 10:32:00,P10,S,1.0,50.0,,cash
thaphae,TP-728FAC,2,2026-03-01 10:32:00,P12,,1.0,55.0,,cash
thaphae,TP-7F950A,1,2026-03-01 10:40:00,P05,M,1.0,70.0,,qr
thaphae,TP-7F950A,2,2026-03-01 10:40:00,P13,,1.0,50.0,,qr
thaphae,TP-F1061D,1,2026-03-01 11:17:00,P02,S,1.0,45.0,,cash
thaphae,TP-E9DD97,1,2026-03-01 11:18:00,P01,M,1.0,55.0,,cash
thaphae,TP-804524,1,2026-03-01 11:21:00,P03,M,2.0,65.0,,cash
thaphae,TP-7EA480,1,2026-03-01 12:28:00,P05,M,1.0,70.0,,card
thaphae,TP-7EA480,2,2026-03-01 12:28:00,P14,,1.0,85.0,,card
thaphae,TP-7EA480,3,2026-03-01 12:28:00,P10,M,1.0,60.0,,card
thaphae,TP-0348C4,1,2026-03-01 13:18:00,P15,,1.0,75.0,,cash
thaphae,TP-7C65FA,1,2026-03-01 13:55:00,P10,M,1.0,60.0,,card
thaphae,TP-7C65FA,2,2026-03-01 13:55:00,P14,,1.0,85.0,,card
thaphae,TP-F84AAA,1,2026-03-01 13:59:00,P04,S,2.0,55.0,M0593,cash
thaphae,TP-F1D7AA,1,2026-03-01 14:27:00,P07,L,1.0,65.0,M0110,qr
thaphae,TP-F1D7AA,2,2026-03-01 14:27:00,P13,,1.0,50.0,M0110,qr
thaphae,TP-8C9C4A,1,2026-03-01 14:30:00,P13,,1.0,50.0,,cash
thaphae,TP-6CC6E8,1,2026-03-01 14:45:00,P15,,1.0,75.0,,qr
thaphae,TP-9E9B95,1,2026-03-01 15:06:00,P04,L,1.0,75.0,M0473,card
thaphae,TP-F7EC51,1,2026-03-01 15:10:00,P08,S,3.0,60.0,M0486,cash
thaphae,TP-AE2EAF,1,2026-03-01 15:21:00,P07,M,1.0,55.0,,card
thaphae,TP-F31910,1,2026-03-01 15:52:00,P13,,1.0,50.0,,qr
thaphae,TP-1D391F,1,2026-03-01 16:50:00,P04,L,1.0,75.0,,qr
thaphae,TP-B0CF81,1,2026-03-01 17:04:00,P10,M,1.0,60.0,,cash
thaphae,TP-1709BB,1,2026-03-01 17:53:00,P13,,1.0,50.0,,card
thaphae,TP-9AC600,1,2026-03-02 07:13:00,P06,L,1.0,85.0,,cash
thaphae,TP-D477DD,1,2026-03-02 07:13:00,P08,M,2.0,70.0,,qr
thaphae,TP-D59771,1,2026-03-02 07:19:00,P13,,2.0,50.0,M0244,card
thaphae,TP-8F7D57,1,2026-03-02 08:33:00,P03,L,1.0,75.0,,cash
thaphae,TP-FF5069,1,2026-03-02 08:44:00,P02,S,2.0,45.0,,qr
thaphae,TP-FF5069,2,2026-03-02 08:44:00,P12,,1.0,55.0,,qr
thaphae,TP-C24B05,1,2026-03-02 08:46:00,P13,,1.0,50.0,,card
thaphae,TP-7AA4B8,1,2026-03-02 08:59:00,P03,L,1.0,75.0,,card
thaphae,TP-7AA4B8,2,2026-03-02 08:59:00,P14,,1.0,85.0,,card
thaphae,TP-1CEB21,1,2026-03-02 09:52:00,P06,S,1.0,65.0,,cash
thaphae,TP-1CEB21,2,2026-03-02 09:52:00,P15,,1.0,75.0,,cash
thaphae,TP-95A6C9,1,2026-03-02 10:38:00,P13,,1.0,50.0,,card
thaphae,TP-274037,1,2026-03-02 10:49:00,P06,S,1.0,65.0,,card
thaphae,TP-274037,2,2026-03-02 10:49:00,P07,L,1.0,65.0,,card
thaphae,TP-47B1C5,1,2026-03-02 11:15:00,P15,,1.0,75.0,,card
thaphae,TP-99C00C,1,2026-03-02 11:35:00,P03,M,1.0,65.0,M0244,cash
thaphae,TP-99C00C,2,2026-03-02 11:35:00,P14,,1.0,85.0,M0244,cash
thaphae,TP-6AEAEC,1,2026-03-02 12:29:00,P08,M,1.0,70.0,,cash
thaphae,TP-6AEAEC,2,2026-03-02 12:29:00,P07,M,1.0,55.0,,cash
thaphae,TP-E23AF9,1,2026-03-02 12:48:00,P01,M,1.0,55.0,M0533,cash
thaphae,TP-EF3C37,1,2026-03-02 14:16:00,P10,S,1.0,50.0,M0245,card
thaphae,TP-3FB219,1,2026-03-02 14:19:00,P15,,1.0,75.0,,card
thaphae,TP-D706F0,1,2026-03-02 14:38:00,P03,S,1.0,55.0,,cash
thaphae,TP-D706F0,2,2026-03-02 14:38:00,P14,,1.0,85.0,,cash
thaphae,TP-713FD7,1,2026-03-02 15:17:00,P04,M,1.0,65.0,,qr
thaphae,TP-A04930,1,2026-03-02 15:40:00,P07,S,1.0,45.0,,cash
thaphae,TP-A04930,2,2026-03-02 15:40:00,P13,,1.0,50.0,,cash
thaphae,TP-06F4C5,1,2026-03-02 16:30:00,P11,L,1.0,70.0,,cash
thaphae,TP-BE20DE,1,2026-03-02 17:08:00,P11,M,1.0,60.0,M0714,qr
thaphae,TP-BE20DE,2,2026-03-02 17:08:00,P15,,1.0,75.0,M0714,qr
thaphae,TP-2F6734,1,2026-03-02 17:51:00,P02,M,1.0,55.0,,qr
thaphae,TP-CB73CA,1,2026-03-02 17:55:00,P08,L,2.0,80.0,,qr
thaphae,TP-CB73CA,2,2026-03-02 17:55:00,P05,M,1.0,70.0,,qr
thaphae,TP-6FA473,1,2026-03-02 17:57:00,P11,M,1.0,60.0,M0393,cash
thaphae,TP-815D3B,1,2026-03-02 18:03:00,P05,S,1.0,60.0,M0394,cash
thaphae,TP-12980C,1,2026-03-02 18:12:00,P07,L,2.0,65.0,,cash
thaphae,TP-12980C,2,2026-03-02 18:12:00,P13,,1.0,50.0,,cash
thaphae,TP-12980C,3,2026-03-02 18:12:00,P09,M,1.0,50.0,,cash
thaphae,TP-A1A7AC,1,2026-03-02 18:40:00,P04,L,2.0,75.0,M0374,cash
thaphae,TP-A1A7AC,2,2026-03-02 18:40:00,P13,,1.0,50.0,M0374,cash
thaphae,TP-755C70,1,2026-03-02 18:52:00,P11,L,1.0,70.0,,card
thaphae,TP-028293,1,2026-03-03 08:02:00,P02,M,1.0,55.0,,cash
thaphae,TP-028293,2,2026-03-03 08:02:00,P07,M,1.0,55.0,,cash
thaphae,TP-D2C45B,1,2026-03-03 08:23:00,P05,S,1.0,60.0,,card
thaphae,TP-A2855E,1,2026-03-03 08:32:00,P10,M,1.0,60.0,,card
thaphae,TP-A2855E,2,2026-03-03 08:32:00,P12,,1.0,55.0,,card
thaphae,TP-BE1C48,1,2026-03-03 09:21:00,P12,,1.0,55.0,M0096,cash
thaphae,TP-DE3D26,1,2026-03-03 09:36:00,P02,S,2.0,45.0,,cash
thaphae,TP-509454,1,2026-03-03 09:57:00,P03,L,1.0,75.0,M0735,qr
thaphae,TP-A4D16A,1,2026-03-03 10:22:00,P07,M,1.0,55.0,M0598,card
thaphae,TP-A4D16A,2,2026-03-03 10:22:00,P13,,1.0,50.0,M0598,card
thaphae,TP-A4D16A,3,2026-03-03 10:22:00,P02,L,1.0,65.0,M0598,card
thaphae,TP-26143C,1,2026-03-03 10:23:00,P06,L,1.0,85.0,M0343,card
thaphae,TP-82B2F6,1,2026-03-03 10:38:00,P03,M,1.0,65.0,,cash
thaphae,TP-B82E49,1,2026-03-03 10:38:00,P02,M,1.0,55.0,,qr
thaphae,TP-B82E49,2,2026-03-03 10:38:00,P13,,1.0,50.0,,qr
thaphae,TP-556B63,1,2026-03-03 13:42:00,P12,,2.0,55.0,,cash
thaphae,TP-00A995,1,2026-03-03 14:35:00,P14,,1.0,85.0,,card
thaphae,TP-6A5856,1,2026-03-03 14:41:00,P11,S,1.0,50.0,,cash
thaphae,TP-C8E8B8,1,2026-03-03 15:05:00,P15,,2.0,75.0,,card
thaphae,TP-2F46D9,1,2026-03-03 15:51:00,P09,L,1.0,60.0,,card
thaphae,TP-2F46D9,2,2026-03-03 15:51:00,P15,,1.0,75.0,,card
thaphae,TP-57CD2D,1,2026-03-03 16:33:00,P12,,2.0,55.0,,cash
thaphae,TP-BFC645,1,2026-03-03 17:21:00,P07,M,1.0,55.0,M0389,card
thaphae,TP-BB4E2F,1,2026-03-03 17:57:00,P09,L,1.0,60.0,,card
thaphae,TP-BB4E2F,2,2026-03-03 17:57:00,P07,L,1.0,65.0,,card
thaphae,TP-DDAF60,1,2026-03-03 17:58:00,P13,,2.0,50.0,M0144,qr
thaphae,TP-DDAF60,2,2026-03-03 17:58:00,P04,S,1.0,55.0,M0144,qr
thaphae,TP-81FB06,1,2026-03-03 18:10:00,P02,S,1.0,45.0,M0598,card
thaphae,TP-8F1090,1,2026-03-03 18:27:00,P08,L,2.0,80.0,,card
thaphae,TP-60AD11,1,2026-03-03 18:36:00,P12,,1.0,55.0,,card
thaphae,TP-F819BC,1,2026-03-03 19:57:00,P10,M,3.0,60.0,,cash
thaphae,TP-C2DD02,1,2026-03-04 08:10:00,P11,M,1.0,60.0,,cash
thaphae,TP-45368E,1,2026-03-04 08:42:00,P14,,2.0,85.0,M0573,cash
thaphae,TP-262376,1,2026-03-04 10:01:00,P06,L,1.0,85.0,,qr
thaphae,TP-6E9866,1,2026-03-04 11:33:00,P11,S,1.0,50.0,,card
thaphae,TP-05D5D5,1,2026-03-04 11:33:00,P04,L,1.0,75.0,,card
thaphae,TP-4A4030,1,2026-03-04 11:44:00,P03,M,1.0,65.0,,cash
thaphae,TP-4A4030,2,2026-03-04 11:44:00,P14,,1.0,85.0,,cash
thaphae,TP-3B274E,1,2026-03-04 14:01:00,P09,M,2.0,50.0,,card
thaphae,TP-4C7D13,1,2026-03-04 14:04:00,P08,M,2.0,70.0,,cash
thaphae,TP-4C7D13,2,2026-03-04 14:04:00,P07,M,1.0,55.0,,cash
thaphae,TP-1E019E,1,2026-03-04 14:22:00,P10,M,1.0,60.0,M0224,qr
thaphae,TP-822375,1,2026-03-04 14:42:00,P06,M,1.0,75.0,,card
thaphae,TP-BC3F44,1,2026-03-04 14:46:00,P08,M,1.0,70.0,,card
thaphae,TP-6C1B3E,1,2026-03-04 14:57:00,P09,S,2.0,40.0,,cash
thaphae,TP-541394,1,2026-03-04 16:51:00,P05,S,1.0,60.0,M0616,cash
thaphae,TP-F4D491,1,2026-03-04 17:53:00,P07,M,1.0,55.0,,cash
thaphae,TP-856BEC,1,2026-03-04 18:56:00,P02,M,3.0,55.0,,qr
thaphae,TP-856BEC,2,2026-03-04 18:56:00,P12,,1.0,55.0,,qr
thaphae,TP-240857,1,2026-03-04 19:44:00,P11,M,1.0,60.0,,card
thaphae,TP-152419,1,2026-03-05 08:38:00,P05,L,2.0,80.0,M0457,cash
thaphae,TP-04B12C,1,2026-03-05 09:14:00,P09,S,1.0,40.0,M0728,cash
thaphae,TP-33EE74,1,2026-03-05 09:45:00,P03,M,1.0,65.0,,cash
thaphae,TP-DBFDB0,1,2026-03-05 10:04:00,P10,S,1.0,50.0,M0389,cash
thaphae,TP-C3AEEC,1,2026-03-05 10:16:00,P12,,2.0,55.0,,card
thaphae,TP-65F116,1,2026-03-05 10:19:00,P15,,1.0,75.0,M0106,qr
thaphae,TP-8400B7,1,2026-03-05 10:22:00,P01,M,1.0,55.0,,cash
thaphae,TP-05C217,1,2026-03-05 10:23:00,P10,M,1.0,60.0,,cash
thaphae,TP-32A3CC,1,2026-03-05 10:29:00,P11,M,1.0,60.0,,card
thaphae,TP-32A3CC,2,2026-03-05 10:29:00,P13,,1.0,50.0,,card
thaphae,TP-34C864,1,2026-03-05 10:30:00,P04,M,1.0,65.0,,card
thaphae,TP-B3A7D0,1,2026-03-05 10:43:00,P01,S,1.0,45.0,,qr
thaphae,TP-01DC12,1,2026-03-05 11:20:00,P01,L,1.0,65.0,,qr
thaphae,TP-01DC12,2,2026-03-05 11:20:00,P02,M,1.0,55.0,,qr
thaphae,TP-6FBB9F,1,2026-03-05 12:42:00,P08,L,1.0,80.0,,card
thaphae,TP-FC06E9,1,2026-03-05 12:52:00,P03,M,1.0,65.0,,card
thaphae,TP-1DBD8E,1,2026-03-05 13:02:00,P02,M,1.0,55.0,,card
thaphae,TP-1DBD8E,2,2026-03-05 13:02:00,P15,,1.0,75.0,,card
thaphae,TP-46A1E3,1,2026-03-05 14:12:00,P10,M,2.0,60.0,,cash
thaphae,TP-46A1E3,2,2026-03-05 14:12:00,P13,,1.0,50.0,,cash
thaphae,TP-45F6E2,1,2026-03-05 14:23:00,P03,S,1.0,55.0,,card
thaphae,TP-45F6E2,2,2026-03-05 14:23:00,P14,,1.0,85.0,,card
thaphae,TP-EC1EA9,1,2026-03-05 14:24:00,P15,,2.0,75.0,,cash
thaphae,TP-8A4B54,1,2026-03-05 14:51:00,P07,M,1.0,55.0,,qr
thaphae,TP-8A4B54,2,2026-03-05 14:51:00,P13,,1.0,50.0,,qr
thaphae,TP-357CF5,1,2026-03-05 15:45:00,P11,L,1.0,70.0,M0455,card
thaphae,TP-76583E,1,2026-03-05 16:35:00,P08,M,1.0,70.0,M0270,card
thaphae,TP-DB089D,1,2026-03-05 16:47:00,P04,M,1.0,65.0,,qr
thaphae,TP-DB089D,2,2026-03-05 16:47:00,P12,,1.0,55.0,,qr
thaphae,TP-06C6B7,1,2026-03-05 18:03:00,P14,,1.0,85.0,,qr
thaphae,TP-FD1CB1,1,2026-03-05 19:04:00,P12,,1.0,55.0,M0168,card
thaphae,TP-0606B2,1,2026-03-05 19:39:00,P12,,3.0,55.0,,qr
thaphae,TP-0606B2,2,2026-03-05 19:39:00,P10,S,1.0,50.0,,qr
thaphae,TP-7444A2,1,2026-03-06 08:03:00,P08,L,1.0,80.0,,card
thaphae,TP-77EACE,1,2026-03-06 08:44:00,P03,M,1.0,65.0,,card
thaphae,TP-D59074,1,2026-03-06 08:49:00,P03,M,1.0,65.0,,cash
thaphae,TP-D59074,2,2026-03-06 08:49:00,P14,,1.0,85.0,,cash
thaphae,TP-6649B3,1,2026-03-06 08:49:00,P04,S,2.0,55.0,,qr
thaphae,TP-6649B3,2,2026-03-06 08:49:00,P07,L,1.0,65.0,,qr
thaphae,TP-F1A710,1,2026-03-06 08:52:00,P08,M,1.0,70.0,M0655,cash
thaphae,TP-F1A710,2,2026-03-06 08:52:00,P04,L,1.0,75.0,M0655,cash
thaphae,TP-C4D1F9,1,2026-03-06 08:54:00,P08,L,1.0,80.0,,cash
thaphae,TP-C4D1F9,2,2026-03-06 08:54:00,P14,,1.0,85.0,,cash
thaphae,TP-C4D1F9,3,2026-03-06 08:54:00,P07,M,1.0,55.0,,cash
thaphae,TP-8E1868,1,2026-03-06 08:59:00,P02,M,3.0,55.0,,qr
thaphae,TP-8E1868,2,2026-03-06 08:59:00,P12,,1.0,55.0,,qr
thaphae,TP-92D57E,1,2026-03-06 09:02:00,P03,L,1.0,75.0,M0386,qr
thaphae,TP-34C5B7,1,2026-03-06 10:27:00,P02,S,2.0,45.0,,card
thaphae,TP-C6E34B,1,2026-03-06 10:53:00,P08,M,2.0,70.0,,cash
thaphae,TP-C6E34B,2,2026-03-06 10:53:00,P13,,1.0,50.0,,cash
